id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"18784","H78 1.43 inch AMOLED Screen Health and Fitness Smart Watch IP67","1. Screen: 1.43-inch AMOLED, 466x466 pixels, capacitive touch screen 2. Chip: JL7012 3. Memory: 512KB RAM + 4MB ROM 4. Sensor: SC7A20H G-sensor, LC09A...","https://luxtronics.in/product/wearables-h78-43-amoled-screen-health-18784","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960501_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960501_B2.jpg","9738.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0079605","18784","Silver Milanese","","adult","unisex","","",""
"18818","Blood Oxygen / Sleep / Heart Rate Health Monitoring Smart Watch Square","1. Main chip: Realtek8763EWE 2. Accelerometer: STK8321 3. PPG heart rate sensor: LC11S 4. Touch IC: 816D 5. Motor: flat motor 6. Display: 2.01 inch TFT...","https://luxtronics.in/product/smartphones-blood-oxygen-sleep-heart-rate-18818","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606053801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06060538_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06060538_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06060538_B3.jpg","5151.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06060538-1","18818","Gold Steel+Silicone Pink","","adult","unisex","","",""
"17487","Yesido IO28 Smart Watch, 1.51 inch Screen","1. Material: Zinc alloy + IML 2. Main control: Realtek 8763EWE 3. Screen resolution: 1.51 inch 360 x 360 4. Battery: 300mAh 5. Charging: About 4.5 hours,...","https://luxtronics.in/product/wearables-yesido-io28-smart-watch-51-17487","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664201A_3.jpg","6768.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0076642","17487","","","adult","unisex","","",""
"17505","Yesido IO29 Waterproof Smart BT Watch, 1.39 inch Screen","1. Chip: BTV5.2+H816D 2. Material: PC+ABS 3. Screen resolution: 1.39 inches 360*360 4. Battery capacity: 250Mah 5. Charging time: about 3.5 hours 6....","https://luxtronics.in/product/wearables-yesido-io29-waterproof-smart-bt-17505","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007664401A_3.jpg","5286.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0076644","17505","","","adult","unisex","","",""
"17786","GS06 Smart Glasses, Support AI Smart Chip / Bluetooth Call / Outdoor","About Product: 1. Lens: Indoor: Clear,anti blue light,not easily fatigued. Outdoor:Color changing shade,UV Protection 2. Speaker type: dynamic speaker 3....","https://luxtronics.in/product/smart-wear-gs06-smart-glasses-support-17786","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002819501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002819501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0028195_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0028195_B2.jpg","3069.00 INR","","in stock","Luxtronics","new","Smart Wear","Electronics > Consumer Electronics","","SYA0028195","17786","Gold","","adult","unisex","","",""
"17905","X7 1.51 inch IPS Screen Bluetooth Smart Watch Supports Healthy","1. Screen: 1.51-inch screen HD IPS color screen, resolution 240x240 2. Main chip: JL 7011 3. Bluetooth version: BT 5.3 4. Memory: 64M 5. Battery capacity:...","https://luxtronics.in/product/wearables-x7-51-ips-screen-bluetooth-17905","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007732101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007732101A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007732101A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007732101_B1.jpg","3369.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0077321","17905","Black","","adult","unisex","","",""
"17918","hoco Y28 1.96 inch AMOLED Screen IP67 Waterproof Smart Sports Watch","1. Display: 1.96 inch 2. Resolution: 368x448 3. IP67 waterproof 4. CPU: Blue trum 5691 5. RAM: 128MB 6. Bluetooth: 5.2, Support calling 7. Battery... Explore","https://luxtronics.in/product/wearables-hoco-y28-96-amoled-screen-17918","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007737001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007737001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007737001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0077370_B1.jpg","6333.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0077370","17918","Black","","adult","unisex","","",""
"17944","HAMTOD GT98 Headphones Smart Watch, 1.53 inch","Hardware parameters: 1. Main chip: JL7013+TWS 2. Memory: 128M 3. Accelerometer: SC7A20 4. Screen: HD 5. Screen size: 1.53 inches 6. Resolution: 360 x 360...","https://luxtronics.in/product/smartphones-hamtod-gt98-headphones-smart-watch-17944","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007784601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007784601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007784601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0077846_B1.jpg","9810.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0077846","17944","Black","","adult","unisex","","",""
"17961","K80 1.57 inch Steel Band IP67 Earphone Detachable Smart Watch, Support","1. Support call records, frequent contacts, active calls, dial pad, phone book, caller name or phone number display, reject calls, pick up the automatic...","https://luxtronics.in/product/smartphones-k80-57-steel-band-ip67-17961","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794301_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794301_B2.jpg","5316.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0077943","17961","Black","","adult","unisex","","",""
"17984","D11 1.46 inch 2 in 1 Bluetooth Earphone Smart Watch, Support Bluetooth","Hardware parameters: 1. Chip: Main chip JL7012+TWS AD6973D4 2. Memory: 128M 3. Heart rate: HX3602 4. Screen type: TFT 5. Screen size: 1.46 inches 6....","https://luxtronics.in/product/smartphones-d11-46-in-bluetooth-earphone-17984","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007793901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007793901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007793901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007793901A_3.jpg","5316.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0077939","17984","Black","","adult","unisex","","",""
"18001","Q10 Dual-mode Bluetooth Headphones Smart Watch, 1.52 inch","1. Functions: Bluetooth calls, 4 sets of menu styles, support for more than 500 dials, breathing training, custom dials, step counting, brightness... Explore","https://luxtronics.in/product/smartphones-q10-dual-mode-bluetooth-headphones-18001","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794801A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007794801A_3.jpg","7842.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0077948","18001","","","adult","unisex","","",""
"18012","Q11 Dual-mode Bluetooth Headphones Smart Watch, 1.58 inch","1. Functions: Bluetooth calls, 4 sets of menu styles, support for more than 500 dials, breathing training, custom dials, step counting, brightness... Explore","https://luxtronics.in/product/smartphones-q11-dual-mode-bluetooth-headphones-18012","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007795201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007795201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007795201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007795201A_3.jpg","7278.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0077952","18012","","","adult","unisex","","",""
"18033","QS08 1.85 Inch Full-Screen Smart Watch with Real-Time Heart Rate/Blood","1. Function introduction: 3D dynamic menu, dynamic background, Bluetooth call, screen off display, voice assistant, call mode adjustment, Bluetooth music...","https://luxtronics.in/product/smartphones-qs08-85-full-screen-smart-18033","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0605903701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059037_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059037_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059037_B3.jpg","5628.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06059037","18033","Black","","adult","unisex","","",""
"18062","D9 1.46 inch 2 in 1 Bluetooth Earphone Smart Watch, Support Bluetooth","Hardware parameters: 1. Chip: Main chip JL7012+TWS AD6973D4 2. Memory: 128M 3. Heart rate: HX3602 4. Screen type: TFT 5. Screen size: 1.46 inches 6....","https://luxtronics.in/product/smartphones-d9-46-in-bluetooth-earphone-18062","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007802801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007802801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007802801A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007802801A_3.jpg","6663.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0078028-1","18062","Silver","","adult","unisex","","",""
"18073","LF37 2.1 inch BT Call Smart Watch, Support Blood Oxygen / Heart Rate /","Hardware Parameters: 1. Main chip: 8763EWE-VP 2. Memory: 128MB 3. Screen: 2.1 inch TFT; Resolution: 320 x 390 4. Touch: Capacitor full touch 5.... Explore","https://luxtronics.in/product/smartphones-lf37-bt-call-smart-watch-18073","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007819401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0078194_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0078194_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0078194_B3.jpg","5550.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0078194","18073","Black Steel","","adult","unisex","","",""
"16993","H9 1.43 inch Silicone Strap ECG Smart Watch Supports Bluetooth","1. Main control chip: JL7013A 2. Memory: 128Mb 3. Screen size: 1.43 inches 4. Resolution: 466x466 5. Bluetooth: 5.3 6. Charging method: magnetic charging...","https://luxtronics.in/product/smartphones-h9-43-silicone-strap-ecg-16993","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007626401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007626401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076264_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076264_B2.jpg","8106.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076264","16993","Black","","adult","unisex","","",""
"17011","H9 1.43 inch Leather Strap ECG Smart Watch Supports Bluetooth","1. Main control chip: JL7013A 2. Memory: 128Mb 3. Screen size: 1.43 inches 4. Resolution: 466x466 5. Bluetooth: 5.3 6. Charging method: magnetic charging...","https://luxtronics.in/product/smartphones-h9-43-leather-strap-ecg-17011","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007626601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076266_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076266_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076266_B3.jpg","8355.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076266","17011","Black","","adult","unisex","","",""
"17027","H9 1.43 inch Steel Strap ECG Smart Watch Supports Bluetooth Calls/Smart","1. Main control chip: JL7013A 2. Memory: 128Mb 3. Screen size: 1.43 inches 4. Resolution: 466x466 5. Bluetooth: 5.3 6. Charging method: magnetic charging...","https://luxtronics.in/product/smartphones-h9-43-steel-strap-ecg-17027","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007626701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076267_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076267_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076267_B3.jpg","8607.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076267","17027","","","adult","unisex","","",""
"17043","GT97 1.53 inch Round Screen 2 in 1 Bluetooth Earphone Silicone Strap","1. Main control chip: JL7013+TWS 2. Memory: 128Mb 3. Screen size: 1.53 inches 4. Resolution: 360x360 5. Watch Bluetooth: 5.2 6. Charging method: magnetic...","https://luxtronics.in/product/smartphones-gt97-53-round-screen-in-17043","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627301A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076273_B1.jpg","8865.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076273","17043","Black","","adult","unisex","","",""
"17061","GT97 1.53 inch Round Screen 2 in 1 Bluetooth Earphone Leather Strap","1. Main control chip: JL7013+TWS 2. Memory: 128Mb 3. Screen size: 1.53 inches 4. Resolution: 360x360 5. Watch Bluetooth: 5.2 6. Charging method: magnetic...","https://luxtronics.in/product/smartphones-gt97-53-round-screen-in-17061","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007627501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076275_B1.jpg","8970.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076275","17061","Black","","adult","unisex","","",""
"17080","GT98 1.53 inch 2 in 1 Bluetooth Headphone IP67 Waterproof Smart Watch","1. Main control chip: JL7013A6 2. Memory: 128Mb 3. Screen size: 1.53 inches 4. Resolution: 360x360 5. Watch Bluetooth: 5.2 6. Charging method: USB... Explore","https://luxtronics.in/product/smartphones-gt98-53-in-bluetooth-headphone-17080","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076284_B1.jpg","9114.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0076284","17080","Black","","adult","unisex","","",""
"17102","TK17 1.91 inch Horizontal Screen Silicone Strap Smart Watch Supports","1. Main control chip: Realtek 8762D 2. Memory: 128Mb 3. Screen size: 1.53 inches 4. Resolution: 320x380 5. Bluetooth version: 5.1 6. Charging method:...","https://luxtronics.in/product/wearables-tk17-91-horizontal-screen-silicone-17102","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007628901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0076289_B1.jpg","6405.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0076289","17102","Black","","adult","unisex","","",""
